0.000000,0.700000,0.000000,-0.384000,0.000000,-0.000000,0.000000
0.088000,0.000000,0.088000,0.000000,0.088000,0.000000,-0.000000
0.000000,-0.088000,0.000000,0.005500,0.000000,0.088000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,1.000000,0.000000,-1.000000,0.000000,-1.000000,-0.000000
1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,-1.000000
